Location,Habitat,lat,lon,Year,Month,Day,Temperature
Moorea,Back Reef,-17.481,-149.841,2013,December,16,28.302
Moorea,Back Reef,-17.481,-149.841,2013,December,17,28.322
Moorea,Back Reef,-17.481,-149.841,2013,December,18,28.249
Moorea,Back Reef,-17.481,-149.841,2013,December,19,28.309
Moorea,Back Reef,-17.481,-149.841,2013,December,20,28.400
Moorea,Back Reef,-17.481,-149.841,2013,December,21,28.556
Moorea,Back Reef,-17.481,-149.841,2013,December,22,28.510
Moorea,Back Reef,-17.481,-149.841,2013,December,23,28.287
Moorea,Back Reef,-17.481,-149.841,2013,December,24,28.216
Moorea,Back Reef,-17.481,-149.841,2013,December,25,28.261
Moorea,Back Reef,-17.481,-149.841,2013,December,26,28.175
Moorea,Back Reef,-17.481,-149.841,2013,December,27,28.098
Moorea,Back Reef,-17.481,-149.841,2013,December,28,27.978
Moorea,Back Reef,-17.481,-149.841,2013,December,29,28.095
Moorea,Back Reef,-17.481,-149.841,2013,December,30,28.387
Moorea,Back Reef,-17.481,-149.841,2013,December,31,28.398
Moorea,Back Reef,-17.481,-149.841,2014,January,1,28.441
Moorea,Back Reef,-17.481,-149.841,2014,January,2,28.423
Moorea,Back Reef,-17.481,-149.841,2014,January,3,28.331
Moorea,Back Reef,-17.481,-149.841,2014,January,4,28.271
Moorea,Back Reef,-17.481,-149.841,2014,January,5,28.517
Moorea,Back Reef,-17.481,-149.841,2014,January,6,28.604
Moorea,Back Reef,-17.481,-149.841,2014,January,7,28.345
Moorea,Back Reef,-17.481,-149.841,2014,January,8,28.020
Moorea,Back Reef,-17.481,-149.841,2014,January,9,27.843
Moorea,Back Reef,-17.481,-149.841,2014,January,10,27.985
Moorea,Back Reef,-17.481,-149.841,2014,January,11,28.251
Moorea,Back Reef,-17.481,-149.841,2014,January,12,28.092
Moorea,Back Reef,-17.481,-149.841,2014,January,13,27.888
Moorea,Back Reef,-17.481,-149.841,2014,January,14,28.148
Moorea,Back Reef,-17.481,-149.841,2014,January,15,28.546
Moorea,Back Reef,-17.481,-149.841,2014,January,16,28.637
Moorea,Back Reef,-17.481,-149.841,2014,January,17,28.704
Moorea,Back Reef,-17.481,-149.841,2014,January,18,28.737
Moorea,Back Reef,-17.481,-149.841,2014,January,19,28.778
Moorea,Back Reef,-17.481,-149.841,2014,January,20,28.709
Moorea,Back Reef,-17.481,-149.841,2014,January,21,28.763
Moorea,Back Reef,-17.481,-149.841,2014,January,22,28.721
Moorea,Back Reef,-17.481,-149.841,2014,January,23,28.676
Moorea,Back Reef,-17.481,-149.841,2014,January,24,28.643
Moorea,Back Reef,-17.481,-149.841,2014,January,25,28.552
Moorea,Back Reef,-17.481,-149.841,2014,January,26,28.236
Moorea,Back Reef,-17.481,-149.841,2014,January,27,28.315
Moorea,Back Reef,-17.481,-149.841,2014,January,28,28.253
Moorea,Back Reef,-17.481,-149.841,2014,January,29,28.414
Moorea,Back Reef,-17.481,-149.841,2014,January,30,28.839
Moorea,Back Reef,-17.481,-149.841,2014,January,31,28.777
Moorea,Back Reef,-17.481,-149.841,2014,February,1,28.782
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,2,28.868
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,3,28.693
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,4,28.492
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,5,28.598
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,6,28.762
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,7,28.430
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,8,27.912
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,9,27.874
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,10,27.697
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,11,27.660
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,12,27.533
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,13,27.473
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,14,27.730
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,15,27.963
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,16,28.087
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,17,28.213
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,18,28.358
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,19,28.509
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,20,28.529
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,21,28.427
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,22,28.251
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,23,28.355
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,24,28.513
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,25,28.573
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,26,28.635
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,27,28.762
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,28,28.886
Moorea,Back Reef,-17.481,-149.841,2014,Februrary,29,nd
Moorea,Back Reef,-17.481,-149.841,2014,March,1,28.840
Moorea,Back Reef,-17.481,-149.841,2014,March,2,28.803
Moorea,Back Reef,-17.481,-149.841,2014,March,3,28.948
Moorea,Back Reef,-17.481,-149.841,2014,March,4,28.956
Moorea,Back Reef,-17.481,-149.841,2014,March,5,28.965
Moorea,Back Reef,-17.481,-149.841,2014,March,6,28.848
Moorea,Back Reef,-17.481,-149.841,2014,March,7,28.635
Moorea,Back Reef,-17.481,-149.841,2014,March,8,28.457
Moorea,Back Reef,-17.481,-149.841,2014,March,9,28.570
Moorea,Back Reef,-17.481,-149.841,2014,March,10,28.652
Moorea,Back Reef,-17.481,-149.841,2014,March,11,28.784
Moorea,Back Reef,-17.481,-149.841,2014,March,12,28.830
Moorea,Back Reef,-17.481,-149.841,2014,March,13,28.695
Moorea,Back Reef,-17.481,-149.841,2014,March,14,28.458
Moorea,Back Reef,-17.481,-149.841,2014,March,15,28.248
Moorea,Back Reef,-17.481,-149.841,2014,March,16,28.158
Moorea,Back Reef,-17.481,-149.841,2014,March,17,28.275
Moorea,Back Reef,-17.481,-149.841,2014,March,18,28.244
Moorea,Back Reef,-17.481,-149.841,2014,March,19,28.287
Moorea,Back Reef,-17.481,-149.841,2014,March,20,28.295
Moorea,Back Reef,-17.481,-149.841,2014,March,21,28.490
Moorea,Back Reef,-17.481,-149.841,2014,March,22,28.678
Moorea,Back Reef,-17.481,-149.841,2014,March,23,28.636
Moorea,Back Reef,-17.481,-149.841,2014,March,24,28.788
Moorea,Back Reef,-17.481,-149.841,2014,March,25,28.736
Moorea,Back Reef,-17.481,-149.841,2014,March,26,28.580
Moorea,Back Reef,-17.481,-149.841,2014,March,27,28.638
Moorea,Back Reef,-17.481,-149.841,2014,March,28,28.792
Moorea,Back Reef,-17.481,-149.841,2014,March,29,28.893
Moorea,Back Reef,-17.481,-149.841,2014,March,30,28.864
Moorea,Back Reef,-17.481,-149.841,2014,March,31,28.872
Moorea,Back Reef,-17.481,-149.841,2014,April,1,28.805
Moorea,Back Reef,-17.481,-149.841,2014,April,2,28.803
Moorea,Back Reef,-17.481,-149.841,2014,April,3,28.830
Moorea,Back Reef,-17.481,-149.841,2014,April,4,28.777
Moorea,Back Reef,-17.481,-149.841,2014,April,5,28.683
Moorea,Back Reef,-17.481,-149.841,2014,April,6,28.748
Moorea,Back Reef,-17.481,-149.841,2014,April,7,28.849
Moorea,Back Reef,-17.481,-149.841,2014,April,8,28.698
Moorea,Back Reef,-17.481,-149.841,2014,April,9,28.427
Moorea,Back Reef,-17.481,-149.841,2014,April,10,28.466
Moorea,Back Reef,-17.481,-149.841,2014,April,11,28.641
Moorea,Back Reef,-17.481,-149.841,2014,April,12,28.601
Moorea,Back Reef,-17.481,-149.841,2014,April,13,28.425
Moorea,Back Reef,-17.481,-149.841,2014,April,14,28.414
Moorea,Back Reef,-17.481,-149.841,2014,April,15,28.520
Moorea,Back Reef,-17.481,-149.841,2014,April,16,28.611
Moorea,Back Reef,-17.481,-149.841,2014,April,17,28.536
Moorea,Back Reef,-17.481,-149.841,2014,April,18,28.493
Moorea,Back Reef,-17.481,-149.841,2014,April,19,28.538
Moorea,Back Reef,-17.481,-149.841,2014,April,20,28.467
Moorea,Back Reef,-17.481,-149.841,2014,April,21,28.463
Moorea,Back Reef,-17.481,-149.841,2014,April,22,28.580
Moorea,Back Reef,-17.481,-149.841,2014,April,23,28.685
Moorea,Back Reef,-17.481,-149.841,2014,April,24,28.552
Moorea,Back Reef,-17.481,-149.841,2014,April,25,28.386
Moorea,Back Reef,-17.481,-149.841,2014,April,26,28.450
Moorea,Back Reef,-17.481,-149.841,2014,April,27,28.537
Moorea,Back Reef,-17.481,-149.841,2014,April,28,28.282
Moorea,Back Reef,-17.481,-149.841,2014,April,29,27.801
Moorea,Back Reef,-17.481,-149.841,2014,April,30,27.529
Moorea,Back Reef,-17.481,-149.841,2014,May,1,27.827
Moorea,Back Reef,-17.481,-149.841,2014,May,2,28.019
Moorea,Back Reef,-17.481,-149.841,2014,May,3,28.159
Moorea,Back Reef,-17.481,-149.841,2014,May,4,28.023
Moorea,Back Reef,-17.481,-149.841,2014,May,5,28.109
Moorea,Back Reef,-17.481,-149.841,2014,May,6,28.088
Moorea,Back Reef,-17.481,-149.841,2014,May,7,28.027
Moorea,Back Reef,-17.481,-149.841,2014,May,8,28.122
Moorea,Back Reef,-17.481,-149.841,2014,May,9,28.235
Moorea,Back Reef,-17.481,-149.841,2014,May,10,28.158
Moorea,Back Reef,-17.481,-149.841,2014,May,11,28.343
Moorea,Back Reef,-17.481,-149.841,2014,May,12,28.319
Moorea,Back Reef,-17.481,-149.841,2014,May,13,28.213
Moorea,Back Reef,-17.481,-149.841,2014,May,14,28.244
Moorea,Back Reef,-17.481,-149.841,2014,May,15,28.198
Moorea,Back Reef,-17.481,-149.841,2014,May,16,28.048
Moorea,Back Reef,-17.481,-149.841,2014,May,17,27.994
Moorea,Back Reef,-17.481,-149.841,2014,May,18,28.010
Moorea,Back Reef,-17.481,-149.841,2014,May,19,28.056
Moorea,Back Reef,-17.481,-149.841,2014,May,20,28.105
Moorea,Back Reef,-17.481,-149.841,2014,May,21,27.958
Moorea,Back Reef,-17.481,-149.841,2014,May,22,27.825
Moorea,Back Reef,-17.481,-149.841,2014,May,23,27.894
Moorea,Back Reef,-17.481,-149.841,2014,May,24,27.982
Moorea,Back Reef,-17.481,-149.841,2014,May,25,27.937
Moorea,Back Reef,-17.481,-149.841,2014,May,26,27.948
Moorea,Back Reef,-17.481,-149.841,2014,May,27,28.147
Moorea,Back Reef,-17.481,-149.841,2014,May,28,27.950
Moorea,Back Reef,-17.481,-149.841,2014,May,29,27.754
Moorea,Back Reef,-17.481,-149.841,2014,May,30,27.750
Moorea,Back Reef,-17.481,-149.841,2014,May,31,27.739
Moorea,Back Reef,-17.481,-149.841,2014,June,1,27.804
Moorea,Back Reef,-17.481,-149.841,2014,June,2,27.691
Moorea,Back Reef,-17.481,-149.841,2014,June,3,27.636
Moorea,Back Reef,-17.481,-149.841,2014,June,4,27.582
Moorea,Back Reef,-17.481,-149.841,2014,June,5,27.616
Moorea,Back Reef,-17.481,-149.841,2014,June,6,27.703
Moorea,Back Reef,-17.481,-149.841,2014,June,7,27.641
Moorea,Back Reef,-17.481,-149.841,2014,June,8,27.669
Moorea,Back Reef,-17.481,-149.841,2014,June,9,27.305
Moorea,Back Reef,-17.481,-149.841,2014,June,10,26.837
Moorea,Back Reef,-17.481,-149.841,2014,June,11,27.248
Moorea,Back Reef,-17.481,-149.841,2014,June,12,27.448
Moorea,Back Reef,-17.481,-149.841,2014,June,13,27.337
Moorea,Back Reef,-17.481,-149.841,2014,June,14,27.165
Moorea,Back Reef,-17.481,-149.841,2014,June,15,27.161
Moorea,Back Reef,-17.481,-149.841,2014,June,16,27.259
Moorea,Back Reef,-17.481,-149.841,2014,June,17,27.288
Moorea,Back Reef,-17.481,-149.841,2014,June,18,27.138
Moorea,Back Reef,-17.481,-149.841,2014,June,19,27.439
Moorea,Back Reef,-17.481,-149.841,2014,June,20,27.426
Moorea,Back Reef,-17.481,-149.841,2014,June,21,27.032
Moorea,Back Reef,-17.481,-149.841,2014,June,22,27.203
Moorea,Back Reef,-17.481,-149.841,2014,June,23,27.142
Moorea,Back Reef,-17.481,-149.841,2014,June,24,27.082
Moorea,Back Reef,-17.481,-149.841,2014,June,25,27.013
Moorea,Back Reef,-17.481,-149.841,2014,June,26,27.202
Moorea,Back Reef,-17.481,-149.841,2014,June,27,27.102
Moorea,Back Reef,-17.481,-149.841,2014,June,28,26.890
Moorea,Back Reef,-17.481,-149.841,2014,June,29,26.974
Moorea,Back Reef,-17.481,-149.841,2014,June,30,27.102
Moorea,Back Reef,-17.481,-149.841,2014,July,1,27.047
Moorea,Back Reef,-17.481,-149.841,2014,July,2,26.707
Moorea,Back Reef,-17.481,-149.841,2014,July,3,26.842
Moorea,Back Reef,-17.481,-149.841,2014,July,4,26.950
Moorea,Back Reef,-17.481,-149.841,2014,July,5,26.962
Moorea,Back Reef,-17.481,-149.841,2014,July,6,26.874
Moorea,Back Reef,-17.481,-149.841,2014,July,7,26.882
Moorea,Back Reef,-17.481,-149.841,2014,July,8,27.118
Moorea,Back Reef,-17.481,-149.841,2014,July,9,26.918
Moorea,Back Reef,-17.481,-149.841,2014,July,10,26.783
Moorea,Back Reef,-17.481,-149.841,2014,July,11,26.840
Moorea,Back Reef,-17.481,-149.841,2014,July,12,26.839
Moorea,Back Reef,-17.481,-149.841,2014,July,13,26.804
Moorea,Back Reef,-17.481,-149.841,2014,July,14,26.786
Moorea,Back Reef,-17.481,-149.841,2014,July,15,26.967
Moorea,Back Reef,-17.481,-149.841,2014,July,16,26.858
Moorea,Back Reef,-17.481,-149.841,2014,July,17,26.869
Moorea,Back Reef,-17.481,-149.841,2014,July,18,26.966
Moorea,Back Reef,-17.481,-149.841,2014,July,19,26.986
Moorea,Back Reef,-17.481,-149.841,2014,July,20,26.905
Moorea,Back Reef,-17.481,-149.841,2014,July,21,26.911
Moorea,Back Reef,-17.481,-149.841,2014,July,22,26.802
Moorea,Back Reef,-17.481,-149.841,2014,July,23,26.790
Moorea,Back Reef,-17.481,-149.841,2014,July,24,26.876
Moorea,Back Reef,-17.481,-149.841,2014,July,25,27.100
Moorea,Back Reef,-17.481,-149.841,2014,July,26,26.961
Moorea,Back Reef,-17.481,-149.841,2014,July,27,27.050
Moorea,Back Reef,-17.481,-149.841,2014,July,28,27.053
Moorea,Back Reef,-17.481,-149.841,2014,July,29,26.872
Moorea,Back Reef,-17.481,-149.841,2014,July,30,26.672
Moorea,Back Reef,-17.481,-149.841,2014,July,31,26.808
Moorea,Back Reef,-17.481,-149.841,2014,August,1,26.954
Moorea,Back Reef,-17.481,-149.841,2014,August,2,27.083
Moorea,Back Reef,-17.481,-149.841,2014,August,3,26.926
Moorea,Back Reef,-17.481,-149.841,2014,August,4,26.590
Moorea,Back Reef,-17.481,-149.841,2014,August,5,26.855
Moorea,Back Reef,-17.481,-149.841,2014,August,6,26.746
Moorea,Back Reef,-17.481,-149.841,2014,August,7,26.705
Moorea,Back Reef,-17.481,-149.841,2014,August,8,26.744
Moorea,Back Reef,-17.481,-149.841,2014,August,9,26.752
Moorea,Back Reef,-17.481,-149.841,2014,August,10,26.858
Moorea,Back Reef,-17.481,-149.841,2014,August,11,26.972
Moorea,Back Reef,-17.481,-149.841,2014,August,12,27.082
Moorea,Back Reef,-17.481,-149.841,2014,August,13,26.938
Moorea,Back Reef,-17.481,-149.841,2014,August,14,26.968
Moorea,Back Reef,-17.481,-149.841,2014,August,15,27.005
Moorea,Back Reef,-17.481,-149.841,2014,August,16,27.051
Moorea,Back Reef,-17.481,-149.841,2014,August,17,27.086
Moorea,Back Reef,-17.481,-149.841,2014,August,18,27.128
Moorea,Back Reef,-17.481,-149.841,2014,August,19,27.347
Moorea,Back Reef,-17.481,-149.841,2014,August,20,27.052
Moorea,Back Reef,-17.481,-149.841,2014,August,21,26.801
Moorea,Back Reef,-17.481,-149.841,2014,August,22,27.262
Moorea,Back Reef,-17.481,-149.841,2014,August,23,27.402
Moorea,Back Reef,-17.481,-149.841,2014,August,24,27.271
Moorea,Back Reef,-17.481,-149.841,2014,August,25,27.166
Moorea,Back Reef,-17.481,-149.841,2014,August,26,27.072
Moorea,Back Reef,-17.481,-149.841,2014,August,27,27.177
Moorea,Back Reef,-17.481,-149.841,2014,August,28,27.201
Moorea,Back Reef,-17.481,-149.841,2014,August,29,26.974
Moorea,Back Reef,-17.481,-149.841,2014,August,30,26.377
Moorea,Back Reef,-17.481,-149.841,2014,August,31,26.713
Moorea,Back Reef,-17.481,-149.841,2014,September,1,26.829
Moorea,Back Reef,-17.481,-149.841,2014,September,2,26.392
Moorea,Back Reef,-17.481,-149.841,2014,September,3,27.006
Moorea,Back Reef,-17.481,-149.841,2014,September,4,27.278
Moorea,Back Reef,-17.481,-149.841,2014,September,5,27.153
Moorea,Back Reef,-17.481,-149.841,2014,September,6,27.061
Moorea,Back Reef,-17.481,-149.841,2014,September,7,26.995
Moorea,Back Reef,-17.481,-149.841,2014,September,8,26.913
Moorea,Back Reef,-17.481,-149.841,2014,September,9,26.905
Moorea,Back Reef,-17.481,-149.841,2014,September,10,26.903
Moorea,Back Reef,-17.481,-149.841,2014,September,11,26.948
Moorea,Back Reef,-17.481,-149.841,2014,September,12,26.970
Moorea,Back Reef,-17.481,-149.841,2014,September,13,27.072
Moorea,Back Reef,-17.481,-149.841,2014,September,14,27.185
Moorea,Back Reef,-17.481,-149.841,2014,September,15,26.973
Moorea,Back Reef,-17.481,-149.841,2014,September,16,26.933
Moorea,Back Reef,-17.481,-149.841,2014,September,17,27.047
Moorea,Back Reef,-17.481,-149.841,2014,September,18,27.351
Moorea,Back Reef,-17.481,-149.841,2014,September,19,27.514
Moorea,Back Reef,-17.481,-149.841,2014,September,20,27.607
Moorea,Back Reef,-17.481,-149.841,2014,September,21,27.512
Moorea,Back Reef,-17.481,-149.841,2014,September,22,27.494
Moorea,Back Reef,-17.481,-149.841,2014,September,23,27.669
Moorea,Back Reef,-17.481,-149.841,2014,September,24,27.745
Moorea,Back Reef,-17.481,-149.841,2014,September,25,27.636
Moorea,Back Reef,-17.481,-149.841,2014,September,26,27.529
Moorea,Back Reef,-17.481,-149.841,2014,September,27,27.401
Moorea,Back Reef,-17.481,-149.841,2014,September,28,27.456
Moorea,Back Reef,-17.481,-149.841,2014,September,29,27.461
Moorea,Back Reef,-17.481,-149.841,2014,September,30,27.568
Moorea,Back Reef,-17.481,-149.841,2014,October,1,27.485
Moorea,Back Reef,-17.481,-149.841,2014,October,2,27.562
Moorea,Back Reef,-17.481,-149.841,2014,October,3,27.505
Moorea,Back Reef,-17.481,-149.841,2014,October,4,27.512
Moorea,Back Reef,-17.481,-149.841,2014,October,5,27.300
Moorea,Back Reef,-17.481,-149.841,2014,October,6,27.285
Moorea,Back Reef,-17.481,-149.841,2014,October,7,27.366
Moorea,Back Reef,-17.481,-149.841,2014,October,8,27.309
Moorea,Back Reef,-17.481,-149.841,2014,October,9,27.075
Moorea,Back Reef,-17.481,-149.841,2014,October,10,26.702
Moorea,Back Reef,-17.481,-149.841,2014,October,11,26.748
Moorea,Back Reef,-17.481,-149.841,2014,October,12,26.939
Moorea,Back Reef,-17.481,-149.841,2014,October,13,26.895
Moorea,Back Reef,-17.481,-149.841,2014,October,14,27.161
Moorea,Back Reef,-17.481,-149.841,2014,October,15,27.410
Moorea,Back Reef,-17.481,-149.841,2014,October,16,27.520
Moorea,Back Reef,-17.481,-149.841,2014,October,17,27.524
Moorea,Back Reef,-17.481,-149.841,2014,October,18,27.514
Moorea,Back Reef,-17.481,-149.841,2014,October,19,27.418
Moorea,Back Reef,-17.481,-149.841,2014,October,20,27.340
Moorea,Back Reef,-17.481,-149.841,2014,October,21,27.444
Moorea,Back Reef,-17.481,-149.841,2014,October,22,27.488
Moorea,Back Reef,-17.481,-149.841,2014,October,23,27.273
Moorea,Back Reef,-17.481,-149.841,2014,October,24,27.369
Moorea,Back Reef,-17.481,-149.841,2014,October,25,27.388
Moorea,Back Reef,-17.481,-149.841,2014,October,26,27.614
Moorea,Back Reef,-17.481,-149.841,2014,October,27,27.821
Moorea,Back Reef,-17.481,-149.841,2014,October,28,28.129
Moorea,Back Reef,-17.481,-149.841,2014,October,29,28.173
Moorea,Back Reef,-17.481,-149.841,2014,October,30,27.944
Moorea,Back Reef,-17.481,-149.841,2014,October,31,28.061
Moorea,Back Reef,-17.481,-149.841,2014,November,1,27.586
Moorea,Back Reef,-17.481,-149.841,2014,November,2,27.504
Moorea,Back Reef,-17.481,-149.841,2014,November,3,27.635
Moorea,Back Reef,-17.481,-149.841,2014,November,4,27.910
Moorea,Back Reef,-17.481,-149.841,2014,November,5,27.818
Moorea,Back Reef,-17.481,-149.841,2014,November,6,27.423
Moorea,Back Reef,-17.481,-149.841,2014,November,7,27.439
Moorea,Back Reef,-17.481,-149.841,2014,November,8,27.698
Moorea,Back Reef,-17.481,-149.841,2014,November,9,27.805
Moorea,Back Reef,-17.481,-149.841,2014,November,10,27.833
Moorea,Back Reef,-17.481,-149.841,2014,November,11,27.993
Moorea,Back Reef,-17.481,-149.841,2014,November,12,27.898
Moorea,Back Reef,-17.481,-149.841,2014,November,13,27.959
Moorea,Back Reef,-17.481,-149.841,2014,November,14,27.902
Moorea,Back Reef,-17.481,-149.841,2014,November,15,27.816
Moorea,Back Reef,-17.481,-149.841,2014,November,16,27.825
Moorea,Back Reef,-17.481,-149.841,2014,November,17,27.976
Moorea,Back Reef,-17.481,-149.841,2014,November,18,28.101
Moorea,Back Reef,-17.481,-149.841,2014,November,19,28.203
Moorea,Back Reef,-17.481,-149.841,2014,November,20,28.330
Moorea,Back Reef,-17.481,-149.841,2014,November,21,28.300
Moorea,Back Reef,-17.481,-149.841,2014,November,22,28.269
Moorea,Back Reef,-17.481,-149.841,2014,November,23,28.346
Moorea,Back Reef,-17.481,-149.841,2014,November,24,28.435
Moorea,Back Reef,-17.481,-149.841,2014,November,25,28.282
Moorea,Back Reef,-17.481,-149.841,2014,November,26,28.139
Moorea,Back Reef,-17.481,-149.841,2014,November,27,27.881
Moorea,Back Reef,-17.481,-149.841,2014,November,28,27.878
Moorea,Back Reef,-17.481,-149.841,2014,November,29,27.932
Moorea,Back Reef,-17.481,-149.841,2014,November,30,27.793
Moorea,Back Reef,-17.481,-149.841,2014,December,1,27.857
Moorea,Back Reef,-17.481,-149.841,2014,December,2,27.986
Moorea,Back Reef,-17.481,-149.841,2014,December,3,28.270
Moorea,Back Reef,-17.481,-149.841,2014,December,4,28.484
Moorea,Back Reef,-17.481,-149.841,2014,December,5,28.515
Moorea,Back Reef,-17.481,-149.841,2014,December,6,28.596
Moorea,Back Reef,-17.481,-149.841,2014,December,7,28.721
Moorea,Back Reef,-17.481,-149.841,2014,December,8,28.622
Moorea,Back Reef,-17.481,-149.841,2014,December,9,28.254
Moorea,Back Reef,-17.481,-149.841,2014,December,10,28.430
Moorea,Back Reef,-17.481,-149.841,2014,December,11,28.600
Moorea,Back Reef,-17.481,-149.841,2014,December,12,28.454
Moorea,Back Reef,-17.481,-149.841,2014,December,13,28.637
Moorea,Back Reef,-17.481,-149.841,2014,December,14,28.596
Moorea,Back Reef,-17.481,-149.841,2014,December,15,28.358
Moorea,Back Reef,-17.481,-149.841,2014,December,16,28.307
Moorea,Back Reef,-17.481,-149.841,2014,December,17,28.595
Moorea,Back Reef,-17.481,-149.841,2014,December,18,28.536
Moorea,Back Reef,-17.481,-149.841,2014,December,19,28.423
Moorea,Back Reef,-17.481,-149.841,2014,December,20,28.281
Moorea,Back Reef,-17.481,-149.841,2014,December,21,28.272
Moorea,Back Reef,-17.481,-149.841,2014,December,22,28.039
Moorea,Back Reef,-17.481,-149.841,2014,December,23,27.839
Moorea,Back Reef,-17.481,-149.841,2014,December,24,27.925
Moorea,Back Reef,-17.481,-149.841,2014,December,25,27.918
Moorea,Back Reef,-17.481,-149.841,2014,December,26,27.988
Moorea,Back Reef,-17.481,-149.841,2014,December,27,28.032
Moorea,Back Reef,-17.481,-149.841,2014,December,28,28.273
Moorea,Back Reef,-17.481,-149.841,2014,December,29,28.534
Moorea,Back Reef,-17.481,-149.841,2014,December,30,28.693
Moorea,Back Reef,-17.481,-149.841,2014,December,31,28.968
Moorea,Back Reef,-17.481,-149.841,2015,January,1,28.796
Moorea,Back Reef,-17.481,-149.841,2015,January,2,28.757
Moorea,Back Reef,-17.481,-149.841,2015,January,3,28.943
Moorea,Back Reef,-17.481,-149.841,2015,January,4,28.942
Moorea,Back Reef,-17.481,-149.841,2015,January,5,29.182
Moorea,Back Reef,-17.481,-149.841,2015,January,6,29.194
Moorea,Back Reef,-17.481,-149.841,2015,January,7,28.978
Moorea,Back Reef,-17.481,-149.841,2015,January,8,29.090
Moorea,Back Reef,-17.481,-149.841,2015,January,9,29.215
Moorea,Back Reef,-17.481,-149.841,2015,January,10,29.284
Moorea,Back Reef,-17.481,-149.841,2015,January,11,29.330
Moorea,Back Reef,-17.481,-149.841,2015,January,12,29.459
Moorea,Back Reef,-17.481,-149.841,2015,January,13,29.768
Moorea,Back Reef,-17.481,-149.841,2015,January,14,29.786
Moorea,Back Reef,-17.481,-149.841,2015,January,15,29.688
Moorea,Back Reef,-17.481,-149.841,2015,January,16,29.641
Moorea,Back Reef,-17.481,-149.841,2015,January,17,29.381
Moorea,Back Reef,-17.481,-149.841,2015,January,18,29.035
Moorea,Back Reef,-17.481,-149.841,2015,January,19,28.799
Moorea,Back Reef,-17.481,-149.841,2015,January,20,28.780
Moorea,Back Reef,-17.481,-149.841,2015,January,21,28.586
Moorea,Back Reef,-17.481,-149.841,2015,January,22,28.738
Moorea,Back Reef,-17.481,-149.841,2015,January,23,28.683
Moorea,Back Reef,-17.481,-149.841,2015,January,24,28.626
Moorea,Back Reef,-17.481,-149.841,2015,January,25,28.549
Moorea,Back Reef,-17.481,-149.841,2015,January,26,28.228
Moorea,Back Reef,-17.481,-149.841,2015,January,27,28.570
Moorea,Back Reef,-17.481,-149.841,2015,January,28,29.019
Moorea,Back Reef,-17.481,-149.841,2015,January,29,28.945
Moorea,Back Reef,-17.481,-149.841,2015,January,30,28.736
Moorea,Back Reef,-17.481,-149.841,2015,January,31,28.852
Moorea,Back Reef,-17.481,-149.841,2015,February,1,29.044
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,2,29.168
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,3,29.155
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,4,29.185
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,5,29.084
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,6,29.067
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,7,29.240
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,8,29.291
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,9,29.313
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,10,29.150
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,11,29.336
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,12,29.176
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,13,28.706
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,14,28.667
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,15,28.710
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,16,28.839
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,17,28.899
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,18,29.063
Moorea,Back Reef,-17.481,-149.841,2015,Februrary,19,29.101
